xa40,xb40,y,Sep,Oct,Aug,Jan,Dec,Jul,Nov,Feb,Apr,Mar,Jun,May,Sat,Tue,Fri,Thu,Wed,Mon,Sun
0.1270521,-0.6936802,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.1270521,-0.6707002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1270521,-0.6956359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.7061027,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.7541392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.8010177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.1270521,-0.8392289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.8535994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.8026546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.7787376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.6715338,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.5994198,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.5693553,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.6223038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.6726928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.6836107,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.6881281,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.7100572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.7605814,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1270521,-0.7722972,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.7343779,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.7298905,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.7437438,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.8036424,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1270521,-0.8448046,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.8737779,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.885503,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.8506645,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.8457673,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.8276283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1270521,-0.7913903,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1270521,-0.7764941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.7769807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.1270521,-0.8165477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.8254622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.7952841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.7709373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.7607563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.7511515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.7041745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.6507338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.6672815,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.6811185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.6526764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1270521,-0.6021213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.58234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.5806013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1270521,-0.5961495,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.5996038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.5772261,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.5763965,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1270521,-0.5487934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.4899357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.4336474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.4003517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.1270521,-0.3773617,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1270521,-0.3089433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1270521,-0.2841965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.2826468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1270521,-0.262744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.2266634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.209254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.2434098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1270521,-0.3075887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.3317434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1270521,-0.3008618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.3338975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1270521,-0.3616663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.3981703,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.4137027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.4387279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1270521,-0.4571756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1270521,-0.422505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.441952,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.4135015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.3829996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.3826786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.4754423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.5483835,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.5855504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1270521,-0.56361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.5919477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.598405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.6092542,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.586669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1270521,-0.5993924,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.6115801,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.5929603,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.5879059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.5965268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.6044024,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.5635422,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.604759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.6473535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.6412274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.6210604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1270521,-0.6415714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.6985244,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.7108196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1270521,-0.7089367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.7508539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1270521,-0.80356,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1270521,-0.8370837,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.8436919,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.829473,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.8528758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.8497258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.8571727,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.8382376,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.805906,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1270521,-0.8015674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1270521,-0.8035786,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.8334167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.7997247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.7699555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.760683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1270521,-0.7859945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.7586529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.6956278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.1270521,-0.6340217,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.6350304,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.6343382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.6012786,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1270521,-0.5293126,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.1270521,-0.4609753,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.4312046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.1270521,-0.3941809,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1270521,-0.3663389,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.267033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.1895749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.1013872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.05367122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1270521,0.01697781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1270521,0.08940992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,0.1666531,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,0.2804629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1270521,0.3986122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,0.5041191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,0.5689466,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.1270521,0.528693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1270521,0.4251876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.1270521,0.3600069,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1270521,0.3629028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,0.388363,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1270521,0.3676398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,0.3633813,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,0.3415974,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,0.3724362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.1270521,0.4154858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,0.3941805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,0.3351848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.1270521,0.266572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1270521,0.2614555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,0.2090181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.1270521,0.2081815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,0.1857421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,0.1768846,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,0.1757628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,0.1106478,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.05907437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.1965681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.2412916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.1270521,-0.2402082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.2801327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.1270521,-0.3034256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.3446802,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.3553326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.3588869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.1270521,-0.4090855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.4595865,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.4736279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.1270521,-0.4418596,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.4223867,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.4065599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.1270521,-0.3849302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.1270521,-0.3944294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.3731881,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.3484015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1270521,-0.3441323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.3200918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.2877684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.2099622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.1596072,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.09801369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.1270521,-0.09379933,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1270521,-0.1356123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.1854661,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1270521,-0.2323281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.2747116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.1270521,-0.2972902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.3174593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.2888299,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.1270521,-0.2906776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.3128302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.3825407,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.1270521,-0.4126806,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.4210311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.4104795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.4069259,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1270521,-0.354068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.3244996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.2978374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.2971502,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.2815995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.3168994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1270521,-0.3360481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.373772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.4224798,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.4407905,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.4521223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.4269222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.4048131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.3985297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1270521,-0.349543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.1270521,-0.323268,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.2150079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.2066069,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.1470782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.1014869,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1270521,-0.0700431,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.08916735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.1307865,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.1270521,-0.1369158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.1872242,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.1270521,-0.2056424,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.2898537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.369815,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.1270521,-0.4209446,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.4191744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.1270521,-0.3678261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1270521,-0.3383776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.1270521,-0.3048223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.3135182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.3108459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.2891216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.1270521,-0.3110389,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.1270521,-0.3126931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.2941824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1270521,-0.2822833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.2552557,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.2737317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.3185625,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.3224155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1270521,-0.2992698,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.1270521,-0.3035535,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.1270521,-0.3581359,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.1270521,-0.3728218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1270521,-0.3340834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1270521,-0.2919357,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.1270521,-0.2543155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.1270521,-0.2578889,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
